FID,省级,市级,市代码,区县级,区县码,乡镇级,乡镇码,省代码
38943,山东省,菏泽市,3.717E+11,郓城县,3.71725E+11,唐塔街道办事处,3.71725E+11,370000
38944,广东省,佛山市,4.406E+11,三水区,4.40607E+11,白坭镇,4.40607E+11,440000
38945,黑龙江省,鹤岗市,2.304E+11,向阳区,2.30402E+11,红军街道办事处,2.30402E+11,230000
38946,四川省,甘孜藏族自治州,5.133E+11,九龙县,5.13324E+11,呷尔镇,5.13324E+11,510000
38947,浙江省,温州市,3.303E+11,瑞安市,3.30381E+11,平阳坑镇,3.30381E+11,330000
38948,河南省,驻马店市,4.117E+11,汝南县,4.11727E+11,留盆镇,4.11727E+11,410000
38949,吉林省,松原市,2.207E+11,扶余市,2.20781E+11,拉林灌区管理局,2.20781E+11,220000
38950,海南省,三亚市,4.602E+11,海棠区,4.60202E+11,海棠湾镇,4.60202E+11,460000
38951,贵州省,毕节市,5.205E+11,大方县,5.20521E+11,普底彝族苗族白族乡,5.20521E+11,520000
38952,四川省,甘孜藏族自治州,5.133E+11,德格县,5.1333E+11,白垭乡,5.1333E+11,510000
38953,云南省,昭通市,5.306E+11,盐津县,5.30623E+11,兴隆乡,5.30623E+11,530000
38954,广西壮族自治区,贺州市,4.511E+11,钟山县,4.51122E+11,两安瑶族乡,4.51122E+11,450000
38955,四川省,眉山市,5.114E+11,东坡区,5.11402E+11,富牛镇,5.11402E+11,510000
38956,河南省,开封市,4.102E+11,顺河回族区,4.10203E+11,宋门街道,4.10203E+11,410000
38957,黑龙江省,哈尔滨市,2.301E+11,延寿县,2.30129E+11,延河镇,2.30129E+11,230000
38958,黑龙江省,伊春市,2.307E+11,丰林县,2.30724E+11,泉林林场,2.30707E+11,230000
38959,江苏省,南通市,3.206E+11,南通经济技术开发区,3.20671E+11,南通市富民港种畜场,3.20671E+11,320000
38960,黑龙江省,齐齐哈尔市,2.302E+11,克东县,2.3023E+11,红旗奶山羊场,2.30231E+11,230000
38961,浙江省,杭州市,3.301E+11,淳安县,3.30127E+11,瑶山乡,3.30127E+11,330000
38962,安徽省,蚌埠市,3.403E+11,怀远县,3.40321E+11,双桥集镇,3.40321E+11,340000
38963,重庆市,县,5.002E+11,巫溪县,5.00238E+11,双阳乡,5.00238E+11,500000
38964,湖南省,怀化市,4.312E+11,溆浦县,4.31224E+11,祖师殿镇,4.31224E+11,430000
38965,云南省,楚雄彝族自治州,5.323E+11,永仁县,5.32327E+11,永定镇,5.32327E+11,530000
38966,四川省,内江市,5.11E+11,资中县,5.11025E+11,骝马镇,5.11025E+11,510000
38967,云南省,保山市,5.305E+11,施甸县,5.30521E+11,仁和镇,5.30521E+11,530000
38968,四川省,眉山市,5.114E+11,仁寿县,5.11421E+11,兴盛镇,5.11421E+11,510000
38969,吉林省,白城市,2.208E+11,通榆县,2.20822E+11,十花道乡,2.20822E+11,220000
38970,河南省,信阳市,4.115E+11,罗山县,4.11521E+11,灵山镇,4.11521E+11,410000
38971,江西省,抚州市,3.61E+11,黎川县,3.61022E+11,湖坊乡,3.61022E+11,360000
38972,湖北省,黄冈市,4.211E+11,英山县,4.21124E+11,红山镇,4.21124E+11,420000
38973,江西省,宜春市,3.609E+11,奉新县,3.60921E+11,干洲镇,3.60921E+11,360000
38974,河北省,秦皇岛市,1.303E+11,海港区,1.30302E+11,东环路街道办事处,1.30302E+11,130000
38975,内蒙古自治区,通辽市,1.505E+11,科尔沁左翼中旗,1.50521E+11,门达镇,1.50521E+11,150000
38976,河南省,濮阳市,4.109E+11,清丰县,4.10922E+11,阳邵乡,4.10922E+11,410000
38977,河南省,商丘市,4.114E+11,民权县,4.11421E+11,老颜集乡,4.11421E+11,410000
38978,湖南省,常德市,4.307E+11,安乡县,4.30721E+11,安全乡,4.30721E+11,430000
38979,湖北省,十堰市,4.203E+11,郧阳区,4.20304E+11,青山镇,4.20304E+11,420000
38980,山东省,东营市,3.705E+11,垦利区,3.70505E+11,兴隆街道办事处,3.70505E+11,370000
38981,贵州省,六盘水市,5.202E+11,盘州市,5.20281E+11,双凤镇,5.20281E+11,520000
38982,辽宁省,朝阳市,2.113E+11,建平县,2.11322E+11,沙海镇,2.11322E+11,210000
38983,陕西省,商洛市,6.11E+11,商州区,6.11002E+11,荆河工业园,6.11002E+11,610000
38984,广西壮族自治区,百色市,4.51E+11,田林县,4.51029E+11,平塘乡,4.51029E+11,450000
38985,江西省,九江市,3.604E+11,永修县,3.60425E+11,立新乡,3.60425E+11,360000
38986,山东省,德州市,3.714E+11,陵城区,3.71403E+11,义渡口镇,3.71403E+11,370000
38987,海南省,海口市,4.601E+11,美兰区,4.60108E+11,演丰镇,4.60108E+11,460000
38988,四川省,资阳市,5.12E+11,乐至县,5.12022E+11,石佛镇,5.12022E+11,510000
38989,四川省,凉山彝族自治州,5.134E+11,喜德县,5.13432E+11,则约乡,5.13432E+11,510000
38990,新疆维吾尔自治区,喀什地区,6.531E+11,麦盖提县,6.53127E+11,昂格特勒克乡,6.53127E+11,650000
38991,四川省,泸州市,5.105E+11,泸县,5.10521E+11,云龙镇,5.10521E+11,510000
38992,湖北省,武汉市,4.201E+11,黄陂区,4.20116E+11,天河街道,4.20116E+11,420000
38993,江西省,宜春市,3.609E+11,万载县,3.60922E+11,岭东乡,3.60922E+11,360000
38994,新疆维吾尔自治区,昌吉回族自治州,6.523E+11,木垒哈萨克自治县,6.52328E+11,英格堡乡,6.52328E+11,650000
38995,河南省,洛阳市,4.103E+11,西工区,4.10303E+11,红山街道办事处,4.10303E+11,410000
38996,河南省,濮阳市,4.109E+11,濮阳经济技术开发区,4.10972E+11,昆吾路街道办事处,4.10972E+11,410000
38997,河北省,邢台市,1.305E+11,南宫市,1.30581E+11,薛吴村乡,1.30581E+11,130000
38998,四川省,宜宾市,5.115E+11,屏山县,5.11529E+11,锦屏镇,5.11529E+11,510000
38999,山东省,菏泽市,3.717E+11,单县,3.71722E+11,南城街道办事处,3.71722E+11,370000
39000,浙江省,温州市,3.303E+11,乐清市,3.30382E+11,城南街道办事处,3.30382E+11,330000
39001,浙江省,嘉兴市,3.304E+11,桐乡市,3.30483E+11,崇福镇,3.30483E+11,330000
39002,黑龙江省,大兴安岭地区,2.327E+11,呼中区,2.32764E+11,碧水镇,2.32704E+11,230000
39003,贵州省,黔东南苗族侗族自治州,5.226E+11,凯里市,5.22601E+11,城西街道,5.22601E+11,520000
39004,山西省,忻州市,1.409E+11,岢岚县,1.40929E+11,水峪贯乡,1.40929E+11,140000
39005,黑龙江省,绥化市,2.312E+11,兰西县,2.31222E+11,红星乡,2.31222E+11,230000
39006,青海省,黄南藏族自治州,6.323E+11,同仁县,6.32321E+11,加吾乡,6.32321E+11,630000
39007,黑龙江省,齐齐哈尔市,2.302E+11,龙沙区,2.30202E+11,五龙街道办事处,2.30202E+11,230000
39008,辽宁省,营口市,2.108E+11,站前区,2.10802E+11,新兴街道,2.10802E+11,210000
39009,辽宁省,抚顺市,2.104E+11,新抚区,2.10402E+11,站前街道,2.10402E+11,210000
39010,广西壮族自治区,钦州市,4.507E+11,浦北县,4.50722E+11,乐民镇,4.50722E+11,450000
39011,新疆维吾尔自治区,塔城地区,6.542E+11,托里县,6.54224E+11,兵团农九师一七零团,6.54225E+11,650000
39012,四川省,广元市,5.108E+11,苍溪县,5.10824E+11,白山乡,5.10824E+11,510000
39013,甘肃省,平凉市,6.208E+11,庄浪县,6.20825E+11,郑河乡,6.20825E+11,620000
39014,福建省,三明市,3.504E+11,梅列区,3.50402E+11,列西街道,3.50402E+11,350000
39015,湖北省,宜昌市,4.205E+11,夷陵区,4.20506E+11,乐天溪镇,4.20506E+11,420000
39016,甘肃省,甘南藏族自治州,6.23E+11,夏河县,6.23027E+11,科才镇,6.23027E+11,620000
39017,广东省,中山市,4.42E+11,nan,nan,东凤镇,4.42E+11,440000
39018,河北省,廊坊市,1.31E+11,三河市,1.31082E+11,杨庄镇,1.31082E+11,130000
39019,四川省,乐山市,5.111E+11,市中区,5.11102E+11,石龙乡,5.11102E+11,510000
39020,江苏省,盐城市,3.209E+11,东台市,3.20981E+11,城东新区,3.20981E+11,320000
39021,河北省,沧州市,1.309E+11,河间市,1.30984E+11,果子洼回族乡,1.30984E+11,130000
39022,山西省,大同市,1.402E+11,云冈区,1.40214E+11,云冈镇,1.40214E+11,140000
39023,吉林省,延边朝鲜族自治州,2.224E+11,安图县,2.22426E+11,安图林业有限公司,2.22426E+11,220000
39024,黑龙江省,伊春市,2.307E+11,丰林县,2.30724E+11,团结社区,2.30715E+11,230000
39025,贵州省,铜仁市,5.206E+11,万山区,5.20603E+11,黄道侗族乡,5.20603E+11,520000
39026,江苏省,泰州市,3.212E+11,姜堰区,3.21204E+11,梁徐镇,3.21204E+11,320000
39027,四川省,阿坝藏族羌族自治州,5.132E+11,茂县,5.13223E+11,太平镇,5.13223E+11,510000
39028,辽宁省,丹东市,2.106E+11,东港市,2.10681E+11,长安镇,2.10681E+11,210000
39029,广西壮族自治区,南宁市,4.501E+11,隆安县,4.50123E+11,丁当镇,4.50123E+11,450000
39030,广东省,东莞市,4.419E+11,nan,nan,道滘镇,4.419E+11,440000
39031,云南省,红河哈尼族彝族自治州,5.325E+11,泸西县,5.32527E+11,金马镇,5.32527E+11,530000
39032,贵州省,黔西南布依族苗族自治州,5.223E+11,兴义市,5.22301E+11,泥凼镇,5.22301E+11,520000
39033,黑龙江省,齐齐哈尔市,2.302E+11,依安县,2.30223E+11,红星乡,2.30223E+11,230000
39034,黑龙江省,伊春市,2.307E+11,南岔县,2.30726E+11,东风社区,2.30703E+11,230000
39035,甘肃省,陇南市,6.212E+11,文县,6.21222E+11,天池镇,6.21222E+11,620000
39036,贵州省,遵义市,5.203E+11,汇川区,5.20303E+11,高桥街道办事处,5.20303E+11,520000
39037,福建省,南平市,3.507E+11,建阳区,3.50703E+11,漳墩镇,3.50703E+11,350000
39038,广西壮族自治区,百色市,4.51E+11,隆林各族自治县,4.51031E+11,蛇场乡,4.51031E+11,450000
39039,江西省,赣州市,3.607E+11,南康区,3.60703E+11,三江乡,3.60703E+11,360000
39040,湖南省,岳阳市,4.306E+11,岳阳楼区,4.30602E+11,金凤桥管理处,4.30602E+11,430000
39041,甘肃省,临夏回族自治州,6.229E+11,东乡族自治县,6.22926E+11,东塬乡,6.22926E+11,620000
39042,河北省,沧州市,1.309E+11,泊头市,1.30981E+11,泊镇,1.30981E+11,130000
39043,广西壮族自治区,贺州市,4.511E+11,八步区,4.51102E+11,大宁镇,4.51102E+11,450000
39044,甘肃省,临夏回族自治州,6.229E+11,临夏县,6.22921E+11,坡头乡,6.22921E+11,620000
39045,河北省,唐山市,1.302E+11,丰南区,1.30207E+11,小集镇,1.30207E+11,130000
39046,湖北省,荆门市,4.208E+11,沙洋县,4.20822E+11,拾回桥镇,4.20822E+11,420000
39047,黑龙江省,哈尔滨市,2.301E+11,南岗区,2.30103E+11,红旗满族乡,2.30103E+11,230000
39048,江苏省,徐州市,3.203E+11,徐州经济技术开发区,3.20371E+11,东环街道,3.20371E+11,320000
39049,广西壮族自治区,梧州市,4.504E+11,藤县,4.50422E+11,宁康乡,4.50422E+11,450000
39050,四川省,广安市,5.116E+11,武胜县,5.11622E+11,金牛镇,5.11622E+11,510000
39051,四川省,乐山市,5.111E+11,夹江县,5.11126E+11,三洞镇,5.11126E+11,510000
39052,甘肃省,陇南市,6.212E+11,康县,6.21224E+11,城关镇,6.21224E+11,620000
39053,山东省,临沂市,3.713E+11,罗庄区,3.71311E+11,册山街道办事处,3.71311E+11,370000
39054,重庆市,市辖区,5.001E+11,梁平区,5.00155E+11,袁驿镇,5.00155E+11,500000
39055,新疆维吾尔自治区,塔城地区,6.542E+11,沙湾县,6.54223E+11,兵团一二一团,6.54224E+11,650000
39056,海南省,省直辖县级行政区划,4.69E+11,定安县,4.69021E+11,雷鸣镇,4.69021E+11,460000
39057,天津市,市辖区,1.201E+11,蓟州区,1.20119E+11,东赵各庄镇,1.20119E+11,120000
39058,山东省,德州市,3.714E+11,禹城市,3.71482E+11,莒镇,3.71482E+11,370000
39059,湖南省,娄底市,4.313E+11,新化县,4.31322E+11,西河镇,4.31322E+11,430000
39060,甘肃省,临夏回族自治州,6.229E+11,康乐县,6.22922E+11,白王乡,6.22922E+11,620000
39061,甘肃省,天水市,6.205E+11,麦积区,6.20503E+11,利桥镇,6.20503E+11,620000
39062,四川省,甘孜藏族自治州,5.133E+11,理塘县,5.13334E+11,绒坝乡,5.13334E+11,510000
39063,山东省,潍坊市,3.707E+11,安丘市,3.70784E+11,景芝镇,3.70784E+11,370000
39064,吉林省,延边朝鲜族自治州,2.224E+11,敦化市,2.22403E+11,青沟子乡,2.22403E+11,220000
39065,云南省,楚雄彝族自治州,5.323E+11,大姚县,5.32326E+11,铁锁乡,5.32326E+11,530000
39066,陕西省,汉中市,6.107E+11,南郑区,6.10703E+11,阳春镇,6.10703E+11,610000
39067,山西省,太原市,1.401E+11,万柏林区,1.40109E+11,兴华街道办事处,1.40109E+11,140000
39068,山西省,吕梁市,1.411E+11,石楼县,1.41126E+11,龙交乡,1.41126E+11,140000
39069,江苏省,盐城市,3.209E+11,射阳县,3.20924E+11,黄沙港镇,3.20924E+11,320000
39070,河北省,沧州市,1.309E+11,南皮县,1.30927E+11,王寺镇,1.30927E+11,130000
39071,辽宁省,葫芦岛市,2.114E+11,兴城市,2.11481E+11,菊花街道,2.11481E+11,210000
39072,黑龙江省,伊春市,2.307E+11,金林区,2.30751E+11,丰茂林场,2.30709E+11,230000
39073,陕西省,延安市,6.106E+11,宝塔区,6.10602E+11,南泥湾镇,6.10602E+11,610000
39074,河南省,新乡市,4.107E+11,获嘉县,4.10724E+11,西工区管理委员会,4.10725E+11,410000
39075,浙江省,丽水市,3.311E+11,龙泉市,3.31181E+11,八都镇,3.31181E+11,330000
39076,江西省,吉安市,3.608E+11,泰和县,3.60826E+11,武山垦殖场,3.60827E+11,360000
39077,湖北省,襄阳市,4.206E+11,谷城县,4.20625E+11,紫金镇,4.20625E+11,420000
39078,辽宁省,铁岭市,2.112E+11,昌图县,2.11224E+11,宝力农场,2.11224E+11,210000
39079,四川省,乐山市,5.111E+11,市中区,5.11102E+11,临江镇,5.11102E+11,510000
39080,广东省,深圳市,4.403E+11,宝安区,4.40306E+11,松岗街道办事处,4.40306E+11,440000
39081,甘肃省,陇南市,6.212E+11,两当县,6.21228E+11,张家乡,6.21228E+11,620000
39082,辽宁省,本溪市,2.105E+11,溪湖区,2.10503E+11,彩北街道,2.10503E+11,210000
39083,广东省,汕头市,4.405E+11,龙湖区,4.40507E+11,鸥汀街道,4.40507E+11,440000
39084,辽宁省,抚顺市,2.104E+11,抚顺县,2.10421E+11,海浪乡,2.10421E+11,210000
39085,四川省,南充市,5.113E+11,仪陇县,5.11324E+11,瓦子镇,5.11324E+11,510000
39086,江苏省,宿迁市,3.213E+11,宿豫区,3.21311E+11,保安乡,3.21311E+11,320000
39087,江苏省,无锡市,3.202E+11,梁溪区,3.20213E+11,山北街道,3.20213E+11,320000
39088,山东省,菏泽市,3.717E+11,曹县,3.71721E+11,桃源集镇,3.71721E+11,370000
39089,江苏省,南京市,3.201E+11,浦口区,3.20111E+11,沿江街道,3.20111E+11,320000
39090,河北省,石家庄市,1.301E+11,晋州市,1.30183E+11,桃园镇,1.30183E+11,130000
39091,宁夏回族自治区,吴忠市,6.403E+11,同心县,6.40324E+11,马高庄乡,6.40324E+11,640000
39092,山东省,菏泽市,3.717E+11,定陶区,3.71703E+11,半堤镇,3.71703E+11,370000
39093,河南省,开封市,4.102E+11,祥符区,4.10212E+11,半坡店乡,4.10212E+11,410000
39094,广东省,揭阳市,4.452E+11,揭东区,4.45203E+11,东径茶场,4.45203E+11,440000
39095,辽宁省,抚顺市,2.104E+11,新抚区,2.10402E+11,南花园街道,2.10402E+11,210000
39096,四川省,成都市,5.101E+11,彭州市,5.10182E+11,桂花镇,5.10182E+11,510000
39097,山西省,晋中市,1.407E+11,榆次区,1.40702E+11,榆次区使赵乡社会事务管理中心,1.40702E+11,140000
39098,甘肃省,定西市,6.211E+11,岷县,6.21126E+11,麻子川镇,6.21126E+11,620000
39099,内蒙古自治区,赤峰市,1.504E+11,林西县,1.50424E+11,新城子镇,1.50424E+11,150000
39100,上海市,市辖区,3.101E+11,浦东新区,3.10115E+11,祝桥镇,3.10115E+11,310000
39101,河北省,邯郸市,1.304E+11,成安县,1.30424E+11,北乡义镇,1.30424E+11,130000
39102,河北省,邢台市,1.305E+11,平乡县,1.30532E+11,寻召乡,1.30532E+11,130000
39103,贵州省,遵义市,5.203E+11,余庆县,5.20329E+11,构皮滩镇,5.20329E+11,520000
39104,山东省,临沂市,3.713E+11,临沂经济技术开发区,3.71372E+11,朝阳街道办事处,3.71372E+11,370000
39105,河北省,唐山市,1.302E+11,丰南区,1.30207E+11,尖字沽乡,1.30207E+11,130000
39106,四川省,凉山彝族自治州,5.134E+11,喜德县,5.13432E+11,且拖乡,5.13432E+11,510000
39107,河南省,信阳市,4.115E+11,固始县,4.11525E+11,陈集镇,4.11525E+11,410000
39108,四川省,南充市,5.113E+11,高坪区,5.11303E+11,长乐镇,5.11303E+11,510000
39109,四川省,巴中市,5.119E+11,通江县,5.11921E+11,兴隆乡,5.11921E+11,510000
39110,黑龙江省,鸡西市,2.303E+11,滴道区,2.30304E+11,大通沟街道办事处,2.30304E+11,230000
39111,黑龙江省,大庆市,2.306E+11,杜尔伯特蒙古族自治县,2.30624E+11,江湾乡,2.30624E+11,230000
39112,吉林省,四平市,2.203E+11,双辽市,2.20382E+11,双山镇,2.20382E+11,220000
39113,河南省,信阳市,4.115E+11,光山县,4.11522E+11,砖桥镇,4.11522E+11,410000
39114,重庆市,市辖区,5.001E+11,涪陵区,5.00102E+11,珍溪镇,5.00102E+11,500000
39115,广东省,广州市,4.401E+11,从化区,4.40117E+11,温泉镇,4.40117E+11,440000
39116,云南省,昭通市,5.306E+11,昭阳区,5.30602E+11,乐居镇,5.30602E+11,530000
39117,四川省,巴中市,5.119E+11,巴州区,5.11902E+11,梓桐庙镇,5.11902E+11,510000
39118,上海市,市辖区,3.101E+11,崇明区,3.10151E+11,上实现代农业园区,3.10152E+11,310000
39119,河北省,邢台市,1.305E+11,巨鹿县,1.30529E+11,巨鹿镇,1.30529E+11,130000
39120,湖南省,常德市,4.307E+11,汉寿县,4.30722E+11,百禄桥镇,4.30722E+11,430000
39121,新疆维吾尔自治区,喀什地区,6.531E+11,疏附县,6.53121E+11,乌帕尔镇,6.53121E+11,650000
39122,广东省,韶关市,4.402E+11,曲江区,4.40205E+11,松山街道办事处,4.40205E+11,440000
39123,四川省,乐山市,5.111E+11,夹江县,5.11126E+11,漹城镇,5.11126E+11,510000
39124,江苏省,盐城市,3.209E+11,滨海县,3.20922E+11,陈涛镇,3.20922E+11,320000
39125,河北省,沧州市,1.309E+11,泊头市,1.30981E+11,四营乡,1.30981E+11,130000
39126,江苏省,南通市,3.206E+11,如皋市,3.20682E+11,白蒲镇,3.20682E+11,320000
39127,湖北省,恩施土家族苗族自治州,4.228E+11,恩施市,4.22801E+11,板桥镇,4.22801E+11,420000
39128,西藏自治区,昌都市,5.403E+11,丁青县,5.40324E+11,甘岩乡,5.40324E+11,540000
39129,陕西省,渭南市,6.105E+11,临渭区,6.10502E+11,阳曲街道办事处,6.10502E+11,610000
39130,河北省,邯郸市,1.304E+11,涉县,1.30426E+11,井店镇,1.30426E+11,130000
39131,四川省,凉山彝族自治州,5.134E+11,布拖县,5.13429E+11,联补乡,5.13429E+11,510000
39132,新疆维吾尔自治区,自治区直辖县级行政区划,6.59E+11,图木舒克市,6.59003E+11,永安坝街道办事处,6.59003E+11,650000
39133,山东省,日照市,3.711E+11,五莲县,3.71121E+11,潮河镇,3.71121E+11,370000
39134,广东省,河源市,4.416E+11,龙川县,4.41622E+11,车田镇,4.41622E+11,440000
39135,广东省,梅州市,4.414E+11,梅江区,4.41402E+11,西阳镇,4.41402E+11,440000
39136,云南省,昭通市,5.306E+11,大关县,5.30624E+11,天星镇,5.30624E+11,530000
39137,河南省,信阳市,4.115E+11,浉河区,4.11502E+11,贤山街道办事处,4.11502E+11,410000
39138,河北省,沧州市,1.309E+11,泊头市,1.30981E+11,营子乡,1.30981E+11,130000
39139,贵州省,安顺市,5.204E+11,镇宁布依族苗族自治县,5.20423E+11,江龙镇,5.20423E+11,520000
39140,黑龙江省,黑河市,2.311E+11,五大连池市,2.31182E+11,和平镇,2.31182E+11,230000
39141,河北省,沧州市,1.309E+11,河间市,1.30984E+11,龙华店乡,1.30984E+11,130000
39142,贵州省,贵阳市,5.201E+11,南明区,5.20102E+11,永乐乡,5.20102E+11,520000
39143,新疆维吾尔自治区,喀什地区,6.531E+11,莎车县,6.53125E+11,塔尕尔其镇,6.53125E+11,650000
39144,海南省,省直辖县级行政区划,4.69E+11,万宁市,4.69006E+11,后安镇,4.69006E+11,460000
39145,广东省,汕头市,4.405E+11,龙湖区,4.40507E+11,新津街道,4.40507E+11,440000
39146,安徽省,安庆市,3.408E+11,潜山市,3.40882E+11,天柱山镇,3.40824E+11,340000
39147,云南省,西双版纳傣族自治州,5.328E+11,景洪市,5.32801E+11,东风农场,5.32801E+11,530000
39148,山西省,晋城市,1.405E+11,阳城县,1.40522E+11,演礼乡,1.40522E+11,140000
39149,黑龙江省,齐齐哈尔市,2.302E+11,克山县,2.30229E+11,克山农场,2.3023E+11,230000
